FACILITY,CLUSTER_FM,ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,QTD_DEMANDA_FM,P0_FM,P1_FM,P2_FM,TOTAL_FM
BRXPE1 - Jaboatão dos Guararapes,4,58441000,58441999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58441000,58441999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58441000,58441999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58443000,58443999,,Campina Grande,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58444000,58444999,,Campina Grande,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58446000,58446999,,Campina Grande,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58448000,58448999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58449000,58449999,,Campina Grande,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58450000,58450999,,Boqueirão,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58455000,58455999,,Caturité,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58458000,58458999,,Barra de Santana,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58460000,58460999,,Alcantil,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58463000,58463999,,Santa Cecília,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58465000,58465999,,Riacho de Santo Antônio,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58475000,58475999,,Queimadas,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58480000,58480999,,Cabaceiras,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58483000,58483999,,Barra de São Miguel,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58485000,58485999,,São Domingos do Cariri,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58487000,58487999,,Fagundes,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58489000,58489999,,Aroeiras,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58492000,58492999,,Gado Bravo,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58494000,58494999,,Natuba,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58496000,58496999,,Natuba,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58497000,58497999,,Umbuzeiro,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58499000,58499999,,Umbuzeiro,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58500000,58500999,,Monteiro,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58510000,58510999,,São Sebastião do Umbuzeiro,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58515000,58515999,,Zabelê,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58520000,58520999,,São João do Tigre,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58525000,58525999,,São João do Tigre,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58530000,58530999,,Camalaú,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58533000,58533999,,Camalaú,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58535000,58535999,,Congo,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58540000,58540999,,Sumé,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58545000,58545999,,Sumé,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58548000,58548999,,Amparo,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58550000,58550999,,Prata,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58560000,58560999,,Ouro Velho,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58570000,58570999,,São José dos Cordeiros,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58575000,58575999,,Parari,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58580000,58580999,,Serra Branca,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58582000,58582999,,Serra Branca,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58586000,58586999,,Serra Branca,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58588000,58588999,,Coxixola,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58590000,58590999,,São João do Cariri,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,VUC,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,TOCO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,MEDIO,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,VAN,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,TRUCK,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58595000,58595999,,Caraúbas,PB,HR,,,,,
BRXPE1 - Jaboatão dos Guararapes,4,58600000,58600999,,Santa Luzia,PB,VUC,,,,,
