ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,SVC_CENTRALIZADOR,DEMANDA_CENTRALIZADOR,SVC_CONVENCIONAL,DEMANDA_CONVENCIONAL
1425000,1425999,Jardim Paulista,São Paulo,SP,HR,SSP40,0,SSP21,0
1425000,1425999,Jardim Paulista,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1425000,1425999,Jardim Paulista,São Paulo,SP,VAN,SSP40,0,SSP21,0
1426000,1426999,Cerqueira César,São Paulo,SP,VAN,,,SSP7,0
1426000,1426999,Cerqueira César,São Paulo,SP,HR,,,SSP7,0
1426000,1426999,Cerqueira César,São Paulo,SP,VUC,,,SSP7,0
1427000,1427999,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1427000,1427999,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1427000,1427999,Jardim América,São Paulo,SP,HR,,,SSP7,0
1428000,1428999,Jardim Paulista,São Paulo,SP,HR,,,SSP7,0
1428000,1428999,Jardim Paulista,São Paulo,SP,VUC,,,SSP7,0
1428000,1428999,Jardim Paulista,São Paulo,SP,VAN,,,SSP7,0
1429000,1429999,Jardim Paulista,São Paulo,SP,VAN,,,SSP7,0
1429000,1429999,Jardim Paulista,São Paulo,SP,VUC,,,SSP7,0
1429000,1429999,Jardim Paulista,São Paulo,SP,HR,,,SSP7,0
1430000,1430019,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1430000,1430019,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1430000,1430019,Jardim América,São Paulo,SP,HR,,,SSP7,0
1430020,1430999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1430020,1430999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1430020,1430999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1431000,1431009,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1431000,1431009,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1431000,1431009,Jardim América,São Paulo,SP,HR,,,SSP7,0
1431010,1431999,Jardins,São Paulo,SP,VUC,,,SSP7,0
1431010,1431999,Jardins,São Paulo,SP,HR,,,SSP7,0
1431010,1431999,Jardins,São Paulo,SP,VAN,,,SSP7,0
1432000,1433999,Jardim Paulista,São Paulo,SP,VAN,,,SSP7,0
1432000,1433999,Jardim Paulista,São Paulo,SP,VUC,,,SSP7,0
1432000,1433999,Jardim Paulista,São Paulo,SP,HR,,,SSP7,0
1434000,1434999,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1434000,1434999,Jardim América,São Paulo,SP,HR,,,SSP7,0
1434000,1434999,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1435000,1435999,Jardim Paulista,São Paulo,SP,HR,,,SSP7,0
1435000,1435999,Jardim Paulista,São Paulo,SP,VUC,,,SSP7,0
1435000,1435999,Jardim Paulista,São Paulo,SP,VAN,,,SSP7,0
1436000,1439999,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1436000,1439999,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1436000,1439999,Jardim América,São Paulo,SP,HR,,,SSP7,0
1440000,1442999,Jardim América,São Paulo,SP,HR,,,SSP7,0
1440000,1442999,Jardim América,São Paulo,SP,VAN,,,SSP7,0
1440000,1442999,Jardim América,São Paulo,SP,VUC,,,SSP7,0
1443000,1445999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1443000,1445999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1443000,1445999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1446000,1450999,Jardim Europa,São Paulo,SP,VAN,,,SSP7,0
1446000,1450999,Jardim Europa,São Paulo,SP,VUC,,,SSP7,0
1446000,1450999,Jardim Europa,São Paulo,SP,HR,,,SSP7,0
1451000,1451009,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1451000,1451009,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1451000,1451009,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1451010,1451019,Itaim Bibi,São Paulo,SP,VUC,,,SSP7,0
1451010,1451019,Itaim Bibi,São Paulo,SP,HR,,,SSP7,0
1451010,1451019,Itaim Bibi,São Paulo,SP,VAN,,,SSP7,0
1451020,1452999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1451020,1452999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1451020,1452999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1453000,1453009,Itaim Bibi,São Paulo,SP,VAN,,,SSP7,0
1453000,1453009,Itaim Bibi,São Paulo,SP,VUC,,,SSP7,0
1453000,1453009,Itaim Bibi,São Paulo,SP,HR,,,SSP7,0
1453010,1453010,Jardim Europa,São Paulo,SP,HR,,,SSP7,0
1453010,1453010,Jardim Europa,São Paulo,SP,VAN,,,SSP7,0
1453010,1453010,Jardim Europa,São Paulo,SP,VUC,,,SSP7,0
1453011,1453019,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1453011,1453019,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1453011,1453019,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1453020,1453999,Itaim Bibi,São Paulo,SP,VAN,,,SSP7,0
1453020,1453999,Itaim Bibi,São Paulo,SP,HR,,,SSP7,0
1453020,1453999,Itaim Bibi,São Paulo,SP,VUC,,,SSP7,0
1454000,1454999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1454000,1454999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1454000,1454999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1455000,1456999,Jardim Europa,São Paulo,SP,HR,,,SSP7,0
1455000,1456999,Jardim Europa,São Paulo,SP,VUC,,,SSP7,0
1455000,1456999,Jardim Europa,São Paulo,SP,VAN,,,SSP7,0
1457000,1457999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1457000,1457999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1457000,1457999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1458000,1471999,Jardim Paulistano,São Paulo,SP,HR,SSP40,0,SSP21,0
1458000,1471999,Jardim Paulistano,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1458000,1471999,Jardim Paulistano,São Paulo,SP,VAN,SSP40,0,SSP21,0
1472000,1472999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1472000,1472999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1472000,1472999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1473000,1488999,Jardim Paulistano,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1473000,1488999,Jardim Paulistano,São Paulo,SP,VAN,SSP40,0,SSP21,0
1473000,1488999,Jardim Paulistano,São Paulo,SP,HR,SSP40,0,SSP21,0
1489000,1489999,Jardim Paulistano,São Paulo,SP,HR,,,SSP7,0
1489000,1489999,Jardim Paulistano,São Paulo,SP,VAN,,,SSP7,0
1489000,1489999,Jardim Paulistano,São Paulo,SP,VUC,,,SSP7,0
1490000,1500999,Jardim Paulistano,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1490000,1500999,Jardim Paulistano,São Paulo,SP,VAN,SSP40,0,SSP21,0
1490000,1500999,Jardim Paulistano,São Paulo,SP,HR,SSP40,0,SSP21,0
1501000,1501999,Centro,São Paulo,SP,VAN,SSP40,0,SSP21,0
1501000,1501999,Centro,São Paulo,SP,HR,SSP40,0,SSP21,0
1501000,1501999,Centro,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1502000,1504999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1502000,1504999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1502000,1504999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1505000,1505999,Sé,São Paulo,SP,VAN,SSP40,0,SSP21,0
1505000,1505999,Sé,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1505000,1505999,Sé,São Paulo,SP,HR,SSP40,0,SSP21,0
1506000,1511999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1506000,1511999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1506000,1511999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1512000,1512009,Sé,São Paulo,SP,VAN,SSP40,0,SSP21,0
1512000,1512009,Sé,São Paulo,SP,HR,SSP40,0,SSP21,0
1512000,1512009,Sé,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1512010,1514029,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1512010,1514029,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1512010,1514029,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1514030,1514039,Sé,São Paulo,SP,HR,SSP40,0,SSP21,0
1514030,1514039,Sé,São Paulo,SP,VAN,SSP40,0,SSP21,0
1514030,1514039,Sé,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1514040,1514999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1514040,1514999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1514040,1514999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1515000,1516999,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1515000,1516999,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1515000,1516999,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1517000,1517999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1517000,1517999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1517000,1517999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1518000,1524999,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1518000,1524999,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1518000,1524999,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1525000,1525999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1525000,1525999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1525000,1525999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1526000,1526999,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1526000,1526999,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1526000,1526999,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1527000,1527079,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1527000,1527079,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1527000,1527079,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1527080,1527999,Liberdade,São Paulo,SP,VAN,SSP40,0,SSP21,0
1527080,1527999,Liberdade,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1527080,1527999,Liberdade,São Paulo,SP,HR,SSP40,0,SSP21,0
1528000,1528009,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1528000,1528009,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528000,1528009,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528010,1528019,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528010,1528019,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528010,1528019,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1528020,1528029,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528020,1528029,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1528020,1528029,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528030,1528039,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1528030,1528039,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528030,1528039,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528040,1528049,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528040,1528049,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528040,1528049,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1528050,1528079,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1528050,1528079,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1528050,1528079,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528080,1534999,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1528080,1534999,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1528080,1534999,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1535000,1543019,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1535000,1543019,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1535000,1543019,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1543020,1543029,Aclimação,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1543020,1543029,Aclimação,São Paulo,SP,VAN,SSP40,0,SSP21,0
1543020,1543029,Aclimação,São Paulo,SP,HR,SSP40,0,SSP21,0
1543030,1543999,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1543030,1543999,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1543030,1543999,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1544000,1544999,Vila Deodoro,São Paulo,SP,VAN,SSP40,0,SSP21,0
1544000,1544999,Vila Deodoro,São Paulo,SP,HR,SSP40,0,SSP21,0
1544000,1544999,Vila Deodoro,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1545000,1547999,Jardim da Glória,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1545000,1547999,Jardim da Glória,São Paulo,SP,VAN,SSP40,0,SSP21,0
1545000,1547999,Jardim da Glória,São Paulo,SP,HR,SSP40,0,SSP21,0
1548000,1550119,Vila Monumento,São Paulo,SP,HR,SSP40,0,SSP21,0
1548000,1550119,Vila Monumento,São Paulo,SP,VAN,SSP40,0,SSP21,0
1548000,1550119,Vila Monumento,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1550120,1550999,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1550120,1550999,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1550120,1550999,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1551000,1552079,Vila Monumento,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1551000,1552079,Vila Monumento,São Paulo,SP,VAN,SSP40,0,SSP21,0
1551000,1552079,Vila Monumento,São Paulo,SP,HR,SSP40,0,SSP21,0
1552080,1552999,Cambuci,São Paulo,SP,HR,SSP40,0,SSP21,0
1552080,1552999,Cambuci,São Paulo,SP,VAN,SSP40,0,SSP21,0
1552080,1552999,Cambuci,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
1553000,1599999,Vila Monumento,São Paulo,SP,VAN,SSP40,0,SSP21,0
1553000,1599999,Vila Monumento,São Paulo,SP,HR,SSP40,0,SSP21,0
1553000,1599999,Vila Monumento,São Paulo,SP,UTILITARIOS,SSP40,10,SSP21,0
2000000,2000999,Vila Monumento,São Paulo,SP,HR,,,SSP40,0
2000000,2000999,Vila Monumento,São Paulo,SP,VAN,,,SSP40,0
2001000,2009009,Santana,São Paulo,SP,HR,,,SSP40,0
2001000,2009009,Santana,São Paulo,SP,VAN,,,SSP40,0
2009010,2009999,Parque Anhembi,São Paulo,SP,HR,,,SSP40,0
2009010,2009999,Parque Anhembi,São Paulo,SP,VAN,,,SSP40,0
2010000,2022119,Santana,São Paulo,SP,VAN,,,SSP40,0
2010000,2022119,Santana,São Paulo,SP,HR,,,SSP40,0
2022120,2027999,Vila Bianca,São Paulo,SP,VAN,,,SSP40,0
2022120,2027999,Vila Bianca,São Paulo,SP,HR,,,SSP40,0
2028000,2029999,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2028000,2029999,Carandiru,São Paulo,SP,HR,,,SSP40,0
2030000,2030009,Canindé,São Paulo,SP,VAN,,,SSP40,0
2030000,2030009,Canindé,São Paulo,SP,HR,,,SSP40,0
2030010,2030099,Santana,São Paulo,SP,VAN,,,SSP40,0
2030010,2030099,Santana,São Paulo,SP,HR,,,SSP40,0
2030100,2031009,Canindé,São Paulo,SP,VAN,,,SSP40,0
2030100,2031009,Canindé,São Paulo,SP,HR,,,SSP40,0
2031010,2031099,Santana,São Paulo,SP,HR,,,SSP40,0
2031010,2031099,Santana,São Paulo,SP,VAN,,,SSP40,0
2031100,2031204,Canindé,São Paulo,SP,VAN,,,SSP40,0
2031100,2031204,Canindé,São Paulo,SP,HR,,,SSP40,0
2031205,2032039,Santana,São Paulo,SP,HR,,,SSP40,0
2031205,2032039,Santana,São Paulo,SP,VAN,,,SSP40,0
2032040,2032049,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2032040,2032049,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2032050,2033009,Santana,São Paulo,SP,HR,,,SSP40,0
2032050,2033009,Santana,São Paulo,SP,VAN,,,SSP40,0
2033010,2033024,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2033010,2033024,Carandiru,São Paulo,SP,HR,,,SSP40,0
2033025,2033029,Santana,São Paulo,SP,VAN,,,SSP40,0
2033025,2033029,Santana,São Paulo,SP,HR,,,SSP40,0
2033030,2033039,Carandiru,São Paulo,SP,HR,,,SSP40,0
2033030,2033039,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2033040,2038079,Santana,São Paulo,SP,HR,,,SSP40,0
2033040,2038079,Santana,São Paulo,SP,VAN,,,SSP40,0
2038080,2038999,Vila Matias,São Paulo,SP,VAN,,,SSP40,0
2038080,2038999,Vila Matias,São Paulo,SP,HR,,,SSP40,0
2039000,2039039,Jardim São Paulo(Zona Norte),São Paulo,SP,VAN,,,SSP40,0
2039000,2039039,Jardim São Paulo(Zona Norte),São Paulo,SP,HR,,,SSP40,0
2039040,2039049,Vila Matias,São Paulo,SP,HR,,,SSP40,0
2039040,2039049,Vila Matias,São Paulo,SP,VAN,,,SSP40,0
2039050,2043064,Jardim São Paulo(Zona Norte),São Paulo,SP,VAN,,,SSP40,0
2039050,2043064,Jardim São Paulo(Zona Norte),São Paulo,SP,HR,,,SSP40,0
2043065,2043069,Vila Paulicéia,São Paulo,SP,VAN,,,SSP40,0
2043065,2043069,Vila Paulicéia,São Paulo,SP,HR,,,SSP40,0
2043070,2046098,Jardim São Paulo(Zona Norte),São Paulo,SP,HR,,,SSP40,0
2043070,2046098,Jardim São Paulo(Zona Norte),São Paulo,SP,VAN,,,SSP40,0
2046099,2046999,Vila Paulicéia,São Paulo,SP,HR,,,SSP40,0
2046099,2046999,Vila Paulicéia,São Paulo,SP,VAN,,,SSP40,0
2047000,2063999,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2047000,2063999,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2064000,2064009,Parque Veloso,São Paulo,SP,VAN,,,SSP40,0
2064000,2064009,Parque Veloso,São Paulo,SP,HR,,,SSP40,0
2064010,2064039,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2064010,2064039,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2064040,2064049,Parque Veloso,São Paulo,SP,HR,,,SSP40,0
2064040,2064049,Parque Veloso,São Paulo,SP,VAN,,,SSP40,0
2064050,2066999,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2064050,2066999,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2067000,2067000,Carandiru,São Paulo,SP,HR,,,SSP40,0
2067000,2067000,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2067001,2067005,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2067001,2067005,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2067006,2067029,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2067006,2067029,Carandiru,São Paulo,SP,HR,,,SSP40,0
2067030,2067039,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2067030,2067039,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2067040,2067059,Carandiru,São Paulo,SP,HR,,,SSP40,0
2067040,2067059,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2067060,2067999,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2067060,2067999,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2068000,2068049,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2068000,2068049,Carandiru,São Paulo,SP,HR,,,SSP40,0
2068050,2068059,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2068050,2068059,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2068060,2071000,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2068060,2071000,Carandiru,São Paulo,SP,HR,,,SSP40,0
2071001,2071019,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2071001,2071019,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2071020,2071069,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2071020,2071069,Carandiru,São Paulo,SP,HR,,,SSP40,0
2071070,2071079,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2071070,2071079,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2071080,2072001,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2071080,2072001,Carandiru,São Paulo,SP,HR,,,SSP40,0
2072002,2072003,Vila Paiva,São Paulo,SP,VAN,,,SSP40,0
2072002,2072003,Vila Paiva,São Paulo,SP,HR,,,SSP40,0
2072004,2072004,Carandiru,São Paulo,SP,HR,,,SSP40,0
2072004,2072004,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2072005,2072005,Vila Isolina Mazzei,São Paulo,SP,VAN,,,SSP40,0
2072005,2072005,Vila Isolina Mazzei,São Paulo,SP,HR,,,SSP40,0
2072006,2072007,Carandiru,São Paulo,SP,HR,,,SSP40,0
2072006,2072007,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2072008,2072999,Vila Isolina Mazzei,São Paulo,SP,HR,,,SSP40,0
2072008,2072999,Vila Isolina Mazzei,São Paulo,SP,VAN,,,SSP40,0
2073000,2074039,Vila Paiva,São Paulo,SP,HR,,,SSP40,0
2073000,2074039,Vila Paiva,São Paulo,SP,VAN,,,SSP40,0
2074040,2075005,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2074040,2075005,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2075006,2075040,Vila Paiva,São Paulo,SP,VAN,,,SSP40,0
2075006,2075040,Vila Paiva,São Paulo,SP,HR,,,SSP40,0
2075041,2075045,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2075041,2075045,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2075046,2075999,Vila Paiva,São Paulo,SP,VAN,,,SSP40,0
2075046,2075999,Vila Paiva,São Paulo,SP,HR,,,SSP40,0
2076000,2076046,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2076000,2076046,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2076047,2076049,Vila Leonor,São Paulo,SP,VAN,,,SSP40,0
2076047,2076049,Vila Leonor,São Paulo,SP,HR,,,SSP40,0
2076050,2076999,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2076050,2076999,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2077000,2078000,Vila Leonor,São Paulo,SP,HR,,,SSP40,0
2077000,2078000,Vila Leonor,São Paulo,SP,VAN,,,SSP40,0
2078001,2078004,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2078001,2078004,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2078005,2078006,Vila Leonor,São Paulo,SP,VAN,,,SSP40,0
2078005,2078006,Vila Leonor,São Paulo,SP,HR,,,SSP40,0
2078007,2078009,Vila Guilherme,São Paulo,SP,VAN,,,SSP40,0
2078007,2078009,Vila Guilherme,São Paulo,SP,HR,,,SSP40,0
2078010,2078999,Vila Leonor,São Paulo,SP,VAN,,,SSP40,0
2078010,2078999,Vila Leonor,São Paulo,SP,HR,,,SSP40,0
2079000,2084189,Vila Isolina Mazzei,São Paulo,SP,VAN,,,SSP40,0
2079000,2084189,Vila Isolina Mazzei,São Paulo,SP,HR,,,SSP40,0
2084190,2084999,Vila Mazzei,São Paulo,SP,VAN,,,SSP40,0
2084190,2084999,Vila Mazzei,São Paulo,SP,HR,,,SSP40,0
2085000,2087999,Jardim São Paulo(Zona Norte),São Paulo,SP,HR,,,SSP40,0
2085000,2087999,Jardim São Paulo(Zona Norte),São Paulo,SP,VAN,,,SSP40,0
2088000,2109999,Carandiru,São Paulo,SP,HR,,,SSP40,0
2088000,2109999,Carandiru,São Paulo,SP,VAN,,,SSP40,0
2110000,2110010,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2110000,2110010,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2110011,2110014,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2110011,2110014,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2110015,2110029,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2110015,2110029,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2110030,2110999,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2110030,2110999,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2111000,2111000,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2111000,2111000,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2111001,2111019,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2111001,2111019,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2111020,2111030,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2111020,2111030,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2111031,2111034,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2111031,2111034,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2111035,2112000,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2111035,2112000,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2112001,2112003,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2112001,2112003,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2112004,2113010,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2112004,2113010,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2113011,2113999,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2113011,2113999,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2114000,2114000,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2114000,2114000,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2114001,2114004,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2114001,2114004,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2114005,2114010,Vila Maria Baixa,São Paulo,SP,VAN,,,SSP40,0
2114005,2114010,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
2114011,2114999,Vila Maria,São Paulo,SP,VAN,,,SSP40,0
2114011,2114999,Vila Maria,São Paulo,SP,HR,,,SSP40,0
2115000,2115000,Vila Maria Baixa,São Paulo,SP,HR,,,SSP40,0
